"","namestmax","r2","es"
"10112","w_39_290",0.0614026667268194,0.21202214102036
"2944","w_14_288.5",0.0613613201876944,0.177662400083008
"6185","w_25_297",0.0612583207472618,0.18321730765061
"2188","w_12_147.5",0.0612116312126825,0.193991492778609
"5022","w_21_294",0.0612093633492496,0.1861537084908
"6459","w_26_284.5",0.0610968337592951,0.203761538869519
"2288","w_12_238.5",0.0610830816113018,-0.199295154974387
"9005","w_35_288",0.0610569074555819,0.212688915079977
"2045","w_11_291",0.0610301396642635,0.174425888439473
"1987","w_11_239",0.0610256782201047,-0.198869552268933
"4424","w_19_283",0.0608347756429789,0.187392263574542
"1122","w_8_281.5",0.0607743713661278,0.151286670742638
"2958","w_14_300.5",0.0607595637250622,0.162789814209579
"1684","w_10_239.5",0.0606886220689424,-0.197696529511202
"4727","w_20_291.5",0.0606798206708068,0.188931744096117
"533","w_6_302.5",0.0606541762455124,0.13567679769194
"2941","w_14_285.5",0.0606478847512562,0.173950005493566
"2523","w_13_178",0.0606462539143227,0.186668733437903
"1731","w_10_281.5",0.0606319913984539,0.156891234010399
"2033","w_11_280",0.0606082421689598,0.163438208408315
"10115","w_39_293",0.0605844631135791,0.207029703003282
"2353","w_12_297.5",0.0605545974597923,0.176257348817284
"4730","w_20_294.5",0.0604696049722505,0.182042115430399
"7601","w_30_286.5",0.0604473202561443,0.206919837306736
"2649","w_13_292",0.0604407565792814,0.180795562465236
"840","w_7_303",0.0604275657022335,0.135995092600136
"2358","w_12_301.5",0.0604074266438708,0.154399810183728
"2342","w_12_287.5",0.0603437229002752,0.166562935310738
"1106","w_8_267.5",0.060337069580923,-0.175801459154378
"7884","w_31_287",0.0603072395569055,0.207284524273311
"9013","w_35_295",0.0602605278869682,0.19755791292745
"4433","w_19_291",0.0602588598176866,0.186407719155621
"2488","w_13_146",0.0602429442933062,0.192955979102568
"3548","w_16_294.5",0.0602316647880465,0.181419205111279
"458","w_6_235.5",0.0601736397396577,-0.158383517518106
"2594","w_13_242",0.0601613131920337,-0.19372131134034
"92","w_5_182",0.0601524330496468,0.160587828726213
"362","w_6_148.5",0.0601246359282165,0.17213285161077
"4137","w_18_290.5",0.0601111028148974,0.186420345938745
"7612","w_30_296.5",0.0600759977357633,0.189745165948607
"4128","w_18_282.5",0.0600161663989163,0.183321815079923
"7044","w_28_296.5",0.0599896285984182,0.18574488765602
"1919","w_11_177",0.0599626187136172,0.180090096840107
"5020","w_21_292",0.0599496351149346,0.187135368524546
"5592","w_23_283",0.059941271329316,0.194108737236539
"1888","w_11_149",0.0598846001281632,0.188901961528418
"7317","w_29_286",0.0598498656318367,0.203801793227531
"4141","w_18_294.5",0.0598493594641243,0.179285180557125
"1615","w_10_176.5",0.0598404514411617,0.177645889671668
"8726","w_34_287.5",0.0598254271051242,0.208913972420348
"2823","w_14_178.5",0.0598183522646244,0.185858638364908
"6186","w_25_298",0.0598053988214702,0.180587547560878
"2590","w_13_239",0.0598015224866196,-0.19993338156139
"2320","w_12_267.5",0.0597904003734825,-0.19420586804096
"1281","w_9_149",0.0597840328536096,0.179594676274393
"4080","w_18_239.5",0.0597798782521285,-0.207387269685929
"2641","w_13_285",0.0597560754304611,0.169113382578757
"2824","w_14_179.5",0.0597489387791709,0.177590248717684
"2221","w_12_177.5",0.0597480143251919,0.182106604535997
"1275","w_9_143",0.0597355600521245,0.186458431086852
"5021","w_21_293",0.0597215811368372,0.184135901155019
"3535","w_16_282.5",0.0596794265779959,0.176798476187625
"1756","w_10_304.5",0.0596657271262463,0.146674959998884
"2352","w_12_296.5",0.0595919480530215,0.179673327392958
"10386","w_40_290.5",0.0595632650065268,0.207844727363717
"2289","w_12_239.5",0.0595025584155874,-0.198665140148524
"24","w_5_120",0.0594989837032569,-0.161466793425093
"2347","w_12_291.5",0.0594930271082907,0.174057813718762
"3258","w_15_301",0.059452179458632,0.161247251388385
"5882","w_24_283.5",0.0593854361367167,0.194613074536588
"7032","w_28_285.5",0.0593732887874876,0.20227569405223
"6187","w_25_299",0.0593606063932245,0.181076845241245
"225","w_5_302",0.0593578545104079,0.13213003657118
"2052","w_11_298",0.0592927867874523,0.16932090680788
"182","w_5_264",0.059249308975327,-0.157504216717153
"6759","w_27_297",0.059185581353433,0.181359709095474
"1105","w_8_266.5",0.0591826596173836,-0.172945206292683
"4444","w_19_301",0.0591132275910068,0.172946956468053
"498","w_6_271.5",0.0590862349017517,-0.181345674659842
"392","w_6_175.5",0.0590584170222613,0.159151298615284
"1882","w_11_143",0.0590562885360286,0.188126688180075
"2660","w_13_302",0.0590217854813748,0.153464775365618
"2945","w_14_289.5",0.0590210527691942,0.17382665313084
"2031","w_11_279",0.0590129946858914,0.163285900071652
"2659","w_13_301",0.0590095494994014,0.154762577069822
"1318","w_9_182",0.0590092653249535,0.166150819466801
"700","w_7_176",0.0589396549130221,0.16253638771878
"2034","w_11_281",0.0589292825989053,0.157181229717865
"2791","w_14_149.5",0.0589050216274289,0.191806930785931
"399","w_6_181.5",0.0588963543300085,0.159660188138587
"1754","w_10_302.5",0.0588853395639822,0.142496763425106
"2292","w_12_241.5",0.0587974851943596,-0.193568237745986
"2321","w_12_268.5",0.0587940309303823,-0.196147422024422
"176","w_5_259",0.0587884343055511,0.122159225027323
"4729","w_20_293.5",0.0587721644743893,0.179037839101046
"3544","w_16_290.5",0.0587567797565455,0.179119171674892
"10388","w_40_292.5",0.0587317564781447,0.201983357585224
"1989","w_11_240",0.0587128126592402,-0.195352629226009
"2890","w_14_239.5",0.0587065295895753,-0.198482130859287
"157","w_5_241",0.0586993823273049,-0.183655710648892
"1451","w_9_303",0.0586163085186714,0.137104540601827
"2588","w_13_237",0.0585888718575188,-0.195346591301263
"5301","w_22_282.5",0.0585879401126308,0.18824937803872
"9835","w_38_288.5",0.0585409648559816,0.204884882012623
"8735","w_34_295.5",0.0585344103501498,0.191025527557134
"6473","w_26_297.5",0.058529598822664,0.177832209493339
"2489","w_13_147",0.0584420134005997,0.189663862459579
"2640","w_13_284",0.0583352855803938,0.16437537627263
"2642","w_13_286",0.0581758974291816,0.164951340473187
"2592","w_13_240",0.0581752536345573,-0.196078200156067
"5901","w_24_300.5",0.0581644764185236,0.177411591468733
"4149","w_18_301.5",0.0581058660769338,0.167579976065659
"1727","w_10_278.5",0.0580666010868296,0.157453325545623
"4436","w_19_294",0.0580147922751363,0.175050181028668
"10110","w_39_289",0.0580046033341179,0.202785393582923
"4377","w_19_240",0.0579970539989801,-0.201877171930371
"2647","w_13_290",0.057918593650172,0.167775353886459
"2589","w_13_238",0.0578408287173258,-0.191059896620582
"2226","w_12_181.5",0.0578301531808926,0.163485605362401
"3246","w_15_290",0.057816631011707,0.17300694338259
"2293","w_12_242.5",0.0578099090549716,-0.1812713868963
"1423","w_9_278",0.0578028548689428,0.155037231707895
"3247","w_15_291",0.0578010567954351,0.174088581624161
"2959","w_14_301.5",0.0577928045671342,0.153735527240326
"2491","w_13_149",0.0577733776082314,0.187817449222744
"1412","w_9_268",0.0577656095782191,-0.174651882231758
"8446","w_33_287",0.0577617547131621,0.2016379017434
"400","w_6_182.5",0.0577051993559035,0.158764724093626
"3784","w_17_239",0.0576811028998849,-0.200955466780839
"5030","w_21_301",0.0576631121813783,0.173475356770052
"153","w_5_238",0.0576593367572259,-0.166251645838109
"2185","w_12_144.5",0.0576293779779207,0.186648148382655
"537","w_6_306.5",0.0576130937814194,0.141018412166767
"497","w_6_270.5",0.0575499502085102,-0.164753310006728
"91","w_5_181",0.0574884520117678,0.150254925411901
"2622","w_13_268",0.0574836071315603,-0.193831179466103
"2623","w_13_269",0.0574670794932903,-0.202099841337217
"2058","w_11_303",0.0574400096770328,0.142233155884092
"2894","w_14_242.5",0.0573873067705943,-0.185178596152163
"2490","w_13_148",0.0573440042639151,0.186320031195296
"707","w_7_182",0.0573043028927943,0.159813095097634
"1149","w_8_306.5",0.0572817012022242,0.145595615843622
"817","w_7_282",0.0572687179122821,0.140875755097841
"10660","w_41_292",0.0572260408653389,0.200057531942944
"2346","w_12_290.5",0.0572167065952793,0.163922113244247
"2948","w_14_291.5",0.0571951069370475,0.171095033982604
"8456","w_33_296",0.0571401882003747,0.185524968845207
"2340","w_12_285.5",0.0571387568236935,0.159541406829039
"2493","w_13_150",0.0571151335357687,0.18443494047109
"1755","w_10_303.5",0.0571140072802536,0.137382942298596
"10659","w_41_291",0.0571033366879916,0.201224335284277
"2291","w_12_240.5",0.0570813164722949,-0.191091950612735
"4717","w_20_282.5",0.0570604308569131,0.177575971225909
"1377","w_9_236",0.057059198262739,-0.166571820751324
"1311","w_9_176",0.0570586023934803,0.168098700741489
"2057","w_11_302",0.057055175822819,0.141913028744816
"1992","w_11_243",0.0570265438538868,-0.174559215156563
"1137","w_8_295.5",0.0569920742040301,0.17656534344372
"1925","w_11_182",0.0569885673568524,0.16176282445223
"2889","w_14_238.5",0.0569712650978755,-0.192566797755863
"2788","w_14_146.5",0.0569527287058825,0.187865538162392
"1410","w_9_266",0.0568808667772617,-0.169546650256202
"2341","w_12_286.5",0.0567967961542647,0.158652920294352
"2947","w_14_290.5",0.0567859900820532,0.167571960202159
"2487","w_13_145",0.0567433474554345,0.185592093717642
"670","w_7_149",0.0566999122179284,0.162989181880625
"7329","w_29_297",0.0566912722723973,0.178041467294889
"10384","w_40_289.5",0.0566724729282655,0.199246896519159
"1443","w_9_296",0.0566338706931175,0.172161870859106
"2184","w_12_143.5",0.056622650905951,0.183374643057751
"2826","w_14_180.5",0.0565936632114615,0.1640967804955
"2286","w_12_236.5",0.0565914159709507,-0.185945944627629
"3556","w_16_301.5",0.05656977414719,0.157088573500005
"1437","w_9_290",0.0564705431206634,0.149043401236806
"1991","w_11_242",0.056415286575295,-0.181309081400521
"812","w_7_278",0.0564151120228312,0.143718345216366
"2658","w_13_300",0.0563699224801048,0.152156866437605
"9559","w_37_288",0.0563560488100037,0.19880414897928
"336","w_6_124.5",0.0563434653432868,0.176086570614307
"2922","w_14_268.5",0.0563111124989474,-0.19930487811578
"1747","w_10_296.5",0.0563084434496183,0.17004507539584
"8176","w_32_296.5",0.0563082940608118,0.181752671357431
"4083","w_18_241.5",0.056291487200759,-0.188204475372806
"3189","w_15_239",0.0562869270014695,-0.19247523880841
"2527","w_13_181",0.0562326275335298,0.160986103739721
"6474","w_26_298.5",0.056186769427924,0.172355548170368
"4423","w_19_282",0.0561835188958983,0.173473909602999
"3832","w_17_282",0.0561744895536941,0.170011030149464
"2528","w_13_182",0.0561730101868263,0.161777608810848
"3547","w_16_293.5",0.0561129442076086,0.170239628256658
"2648","w_13_291",0.0561054147457248,0.164154596133979
"483","w_6_258.5",0.0560850796587872,0.121376892699857
"2355","w_12_299.5",0.0560639200001202,0.153134730081669
"2639","w_13_283",0.055980030657371,0.157157903302374
"4434","w_19_292",0.0559189777160795,0.173374575982527
"2960","w_14_302.5",0.0558705241304794,0.149417948793934
"7045","w_28_297.5",0.0558394265223104,0.173552210432965
"2359","w_12_302.5",0.0558339154143402,0.141518321899918
"3123","w_15_179",0.0558242949601547,0.173409114060434
"2190","w_12_149.5",0.0558177782257904,0.179785663122485
"2333","w_12_279.5",0.0558076909325367,0.155711777370154
"3249","w_15_293",0.055794138055688,0.168708661540124
"9282","w_36_287.5",0.0557781022036963,0.198094676476088
"2039","w_11_286",0.0557677439714277,0.153321815596621
"2343","w_12_288.5",0.0557631662162485,0.15575193766159
"2787","w_14_145.5",0.0557526008081068,0.182373347952387
"6189","w_25_300",0.0557523755411101,0.171546627797327
"1741","w_10_290.5",0.0557259555966498,0.153285627983702
"2949","w_14_292.5",0.0555781477816731,0.168999694792949
"3090","w_15_149",0.0555460083777504,0.184133532070758
"1688","w_10_242.5",0.0555387859977396,-0.17432881811962
"2056","w_11_301",0.0554694115069313,0.142309049753793
"5612","w_23_301",0.0554273223407378,0.167918553499368
"1984","w_11_236",0.0553790693170509,-0.174295380266046
"1454","w_9_306",0.0553783046309736,0.142446161842944
"4728","w_20_292.5",0.0553771895148156,0.171951444001204
"644","w_7_125",0.0553613090037567,0.175035012204259
"806","w_7_272",0.0553546489659107,-0.184659772096288
"3788","w_17_242",0.0553504701546378,-0.183101665228954
"1382","w_9_240",0.0553338863584544,-0.182541853916807
"4138","w_18_291.5",0.05533282807702,0.170433942698831
"3126","w_15_181",0.0552554460588842,0.162616894235364
"2227","w_12_182.5",0.0552294528067981,0.15979854249748
"832","w_7_296",0.0552280171210604,0.168729837813772
"2789","w_14_147.5",0.0552116748257995,0.183275260486293
"2035","w_11_282",0.0551899960567384,0.147517597812056
"3845","w_17_294",0.0551683392447876,0.167071437702837
"25","w_5_121",0.0551678122003757,-0.16062554532679
"7031","w_28_284.5",0.0551613471548984,0.190636696511076
"2938","w_14_282.5",0.0551583265401049,0.158448948921548
"3092","w_15_150",0.0551564503074122,0.18195723376177
"6760","w_27_298",0.0551278995422979,0.169930997565101
"510","w_6_282.5",0.055090800630372,0.13427309631172
"1752","w_10_300.5",0.05508917240865,0.142647520461715
"10658","w_41_290",0.0550573067075438,0.195284271284568
"2017","w_11_266",0.0550532066777809,-0.172730481423581
"2595","w_13_243",0.0550485467982327,-0.172752597035633
"1757","w_10_305.5",0.0550302203681096,0.142476990102635
"2645","w_13_289",0.0549957203769501,0.157683664832895
"2339","w_12_284.5",0.0549561743774475,0.153011731390693
"4378","w_19_241",0.0549496181740203,-0.186523263223497
"3842","w_17_291",0.0549325655276754,0.169658756119601
"3259","w_15_302",0.0549102621602345,0.14974965597756
"4139","w_18_292.5",0.0548912767723985,0.16819196013746
"2827","w_14_181.5",0.0548170373531039,0.159502669496627
"3125","w_15_180",0.0547727572051531,0.163636980662562
"10109","w_39_288",0.054758427626453,0.194303077301203
"203","w_5_283",0.0547506478377522,0.131554445250649
"1585","w_10_149.5",0.054737472439057,0.169181855133845
"1138","w_8_296.5",0.0547311162789407,0.163053668664077
"6458","w_26_283.5",0.0547106687062339,0.185718307465885
"2335","w_12_280.5",0.0546947229517124,0.151153364475748
"2053","w_11_299",0.0546569516169143,0.151235921944158
"7895","w_31_297",0.0546074356151439,0.174295070431363
"1716","w_10_268.5",0.0545888208606876,-0.172059184296713
"4738","w_20_301.5",0.0545482116497263,0.162727075300245
"9004","w_35_287",0.0545291715235389,0.194138468943871
"801","w_7_268",0.0545212448558722,-0.15628883605227
"1444","w_9_297",0.0544284182575352,0.160811483401778
"8165","w_32_286.5",0.0543967140853422,0.190415205998836
"7883","w_31_286",0.0543659362533094,0.189711247653681
"10383","w_40_288.5",0.0543633113744459,0.192570589643257
"2357","w_12_300.5",0.054337512405037,0.143144141585406
"4435","w_19_293",0.0543225465662193,0.166611674936011
"3843","w_17_292",0.0543086823510739,0.165340431190908
"6745","w_27_284",0.0542952780312287,0.185595425102631
"2051","w_11_297",0.0542758649305989,0.161959803440889
"2042","w_11_289",0.05423001567768,0.147567726287517
"1386","w_9_244",0.0542260061945712,-0.154744570523903
"2790","w_14_148.5",0.0542161276245307,0.179266920558691
"5009","w_21_282",0.0542024302344882,0.173499915031356
"2294","w_12_243.5",0.0541897774938811,-0.166222625352785
"2336","w_12_281.5",0.0541581339190047,0.148705498763603
"2060","w_11_305",0.054103536194633,0.138323384294455
"3844","w_17_293",0.0540985052470648,0.164461265997271
"517","w_6_289.5",0.0540901323489585,0.13176885937639
"3088","w_15_147",0.0540877018536297,0.182090465406267
"2360","w_12_303.5",0.0540719483142801,0.13852995021612
"209","w_5_289",0.0540349232993315,0.128607643536193
"969","w_8_142.5",0.0539893145545457,0.163208963405163
"765","w_7_235",0.0539799276790339,-0.145246001569864
"2319","w_12_266.5",0.0539709428804188,-0.174518201161057
"3387","w_16_148.5",0.0539596675098064,0.182492980836324
"805","w_7_271",0.0539517227793946,-0.167022025776426
"3491","w_16_242.5",0.0539152332142701,-0.175542358371941
"1656","w_10_213.5",0.0539100410223005,0.141539427457928
"3545","w_16_291.5",0.0538874363945092,0.164546225993877
"2055","w_11_300",0.0538491908514592,0.143367142203533
"4375","w_19_239",0.0537982465553589,-0.189623933512348
"196","w_5_277",0.0537526845331266,0.135776619832407
"7600","w_30_285.5",0.0536764193813289,0.186391357008883
"2332","w_12_278.5",0.0536705886955284,0.151946677260253
"2040","w_11_287",0.053645125089415,0.146427953592992
"3423","w_16_180.5",0.0536359457913574,0.162233099838485
"1448","w_9_300",0.0536032229212846,0.140549624817615
"2344","w_12_289.5",0.0535836626146946,0.150313379762468
"3546","w_16_292.5",0.0535492424662664,0.161891835340394
"49","w_5_143",0.0535274824434719,0.153241648743828
"1686","w_10_240.5",0.0535137973450815,-0.179325838323277
"2059","w_11_304",0.0535121482438611,0.133640462484893
"4140","w_18_293.5",0.0534740678784364,0.162566402093259
"4445","w_19_302",0.053454462642985,0.157248921736832
"504","w_6_277.5",0.0534383154850758,0.134214569901884
"191","w_5_272",0.0534099337778766,-0.164115189889905
"1130","w_8_289.5",0.0534028389789188,0.135328076649887
"766","w_7_236",0.0533685919923722,-0.144220018391526
"4716","w_20_281.5",0.0532866221209014,0.169441998995442
"1450","w_9_302",0.0532620028844556,0.128553152080609
"2041","w_11_288",0.0532605047717986,0.144601374942391
