"","namestmean","r2","es"
"15383","w_59_281",0.109705661456765,0.738382497371149
"6458","w_26_283.5",0.10968208932378,0.622150229750483
"9553","w_37_282",0.109674435231904,0.707839221224309
"11463","w_44_284.5",0.109634512374033,0.702225853091033
"11995","w_46_280.5",0.109575249414451,0.715464284138032
"8998","w_35_281",0.109561003677205,0.71211673045879
"15636","w_60_280.5",0.109546970763947,0.738541230221804
"7027","w_28_280.5",0.109517677619879,0.678207629720997
"10384","w_40_289.5",0.109464225394731,0.646840308981371
"1118","w_8_278.5",0.109336999373953,0.43800987431344
"10656","w_41_289",0.109312570693861,0.655661148164275
"11734","w_45_287",0.109285173732198,0.687704515777851
"12264","w_47_283",0.109276309521382,0.706064239614469
"10914","w_42_276.5",0.109275233669007,0.746171946753369
"3846","w_17_295",0.109259212069048,0.506931326870315
"3544","w_16_290.5",0.109107609509456,0.52222500319553
"9276","w_36_281.5",0.109055126504009,0.706353831989338
"14101","w_54_282.5",0.109036625023406,0.714927702191861
"11727","w_45_280",0.108988243582631,0.718680230473703
"11457","w_44_279.5",0.108977133774048,0.719836046930063
"2046","w_11_292",0.108955532984802,0.494229700451508
"7313","w_29_282",0.108934338621416,0.670453627407528
"4734","w_20_298.5",0.108930590745742,0.49419999474586
"10378","w_40_283.5",0.108884746955442,0.695784584744271
"11735","w_45_288",0.108847218799744,0.687328930627444
"11453","w_44_275.5",0.108761682750701,0.753839239535963
"14616","w_56_281.5",0.108660943478903,0.722038970432532
"3842","w_17_291",0.108637736486022,0.525987961071313
"11732","w_45_285",0.108616990279427,0.695556201093543
"11986","w_46_272.5",0.108539229922069,0.755424033121067
"11731","w_45_284",0.108522318375162,0.706079395099116
"5894","w_24_294.5",0.108449253487736,0.525733814551523
"13842","w_53_283",0.108443194462987,0.706224722549353
"11193","w_43_284",0.108432873568518,0.699865091993836
"4138","w_18_291.5",0.108408892024607,0.528737325558775
"10642","w_41_276",0.108383040677137,0.743464071225613
"5604","w_23_294",0.108377275482205,0.526590548394949
"11718","w_45_272",0.108342050459658,0.75297660856961
"359","w_6_145.5",0.108337621449272,0.30858596049424
"12530","w_48_283.5",0.108272280287297,0.699314700210987
"10104","w_39_283",0.10825667402067,0.699278030086364
"11996","w_46_281.5",0.108256444076192,0.705571212178418
"10643","w_41_277",0.108193092694676,0.732821836698373
"11997","w_46_282.5",0.108188251189014,0.704275704855215
"9829","w_38_282.5",0.108134642177227,0.699706695488105
"11184","w_43_276",0.108027748945057,0.747645642558075
"11198","w_43_289",0.107997662296738,0.665782165441685
"5025","w_21_297",0.107977114792976,0.49760496706555
"833","w_7_297",0.107965833865691,0.490484608016972
"15379","w_59_277",0.107939199789886,0.720212569855949
"14359","w_55_282",0.107916431708664,0.715078382434446
"11183","w_43_275",0.107842515014348,0.750807797966428
"15128","w_58_281.5",0.107694936444493,0.727770377324222
"3850","w_17_299",0.107686960288027,0.474420396393977
"1728","w_10_279.5",0.107615155189935,0.453434931152105
"11182","w_43_274",0.107573440331715,0.752529092161763
"3541","w_16_288.5",0.107555886024524,0.521257403291522
"11999","w_46_284.5",0.107513699464071,0.699130484285686
"11998","w_46_283.5",0.107499778018302,0.700962807247105
"1748","w_10_297.5",0.107357268305258,0.477579142091509
"10372","w_40_278.5",0.107355703528271,0.719270717545426
"6757","w_27_295",0.10733445197575,0.536043492171018
"11462","w_44_283.5",0.107334314220499,0.703944773590575
"10370","w_40_276.5",0.107311786395193,0.730379184930948
"13058","w_50_283.5",0.107252662511084,0.693486008970993
"10911","w_42_273.5",0.10724899654518,0.749343692324034
"12783","w_49_273",0.107216629476242,0.744270113649124
"10913","w_42_275.5",0.107075537871582,0.744459405500943
"10917","w_42_279.5",0.107064505049374,0.711604587260446
"15633","w_60_277.5",0.106973411417474,0.713063102556332
"15123","w_58_276.5",0.106778184041182,0.716906852860353
"7595","w_30_280.5",0.106734792951579,0.684807518463748
"8455","w_33_295",0.106713994681552,0.573123677861507
"3247","w_15_291",0.10659132231085,0.50305756112938
"13582","w_52_283.5",0.106589875146825,0.698672238653598
"10645","w_41_279",0.106578466173729,0.711032288215854
"12265","w_47_284",0.106522476725102,0.694185877700731
"53","w_5_147",0.106518794064508,0.291469527223479
"11728","w_45_281",0.106456610332606,0.700109688353444
"11736","w_45_289",0.106409602095255,0.675876851121615
"7893","w_31_295",0.106393679689831,0.558069610434134
"6183","w_25_295",0.106386636621144,0.519623531365582
"11730","w_45_283",0.106370217998197,0.699125481353163
"8440","w_33_281",0.10629523282943,0.691094440965014
"12518","w_48_272.5",0.106273015561965,0.739936275553066
"5026","w_21_298",0.106237358231853,0.491846747939365
"5313","w_22_293.5",0.106232013354808,0.523760863897007
"7311","w_29_280",0.106202654259571,0.67854535563049
"14360","w_55_283",0.106172651120374,0.709957718649623
"12001","w_46_286.5",0.106153169138773,0.683112891459819
"6170","w_25_283",0.106076081383421,0.604533332160021
"10369","w_40_275.5",0.106072418214069,0.734806526716085
"10910","w_42_272.5",0.106037401275474,0.750866598905994
"3545","w_16_291.5",0.106028974780953,0.506755349876925
"15637","w_60_281.5",0.10597980651543,0.726934614671673
"14873","w_57_282",0.105917884591307,0.717312276581476
"7314","w_29_283",0.10590280220034,0.646579387042146
"7327","w_29_295",0.105821080736956,0.545294833345756
"5881","w_24_282.5",0.105789795535729,0.597519241470145
"11459","w_44_280.5",0.105785159684527,0.702937861067721
"11180","w_43_272",0.105758187037918,0.749535676907138
"10095","w_39_275",0.105742200801216,0.731588335189677
"3238","w_15_283",0.105729453631142,0.504549229653899
"12002","w_46_287.5",0.105640719825859,0.680086994490217
"10659","w_41_291",0.10563916112269,0.636373301540317
"11189","w_43_280",0.105620583325202,0.703194023051025
"10922","w_42_283.5",0.105614668545827,0.693168721908659
"10660","w_41_292",0.105603168236422,0.629826681822354
"11729","w_45_282",0.105589234077708,0.698466094082581
"3843","w_17_292",0.105576731654842,0.508602728025928
"14102","w_54_283.5",0.105552268983918,0.701292946543578
"7028","w_28_281.5",0.10551042013144,0.654663526269547
"1742","w_10_291.5",0.10550915731108,0.4720948438748
"1730","w_10_280.5",0.105450413482576,0.43657503489804
"10658","w_41_290",0.10537944238337,0.638348846124426
"4731","w_20_295.5",0.105369509484166,0.49496890987868
"10912","w_42_274.5",0.105326028093397,0.740096766689337
"10928","w_42_289.5",0.10532106336472,0.647295218936998
"5024","w_21_296",0.105266784419039,0.493968526648605
"10388","w_40_292.5",0.105240114379496,0.614952884952067
"4434","w_19_292",0.105198929033782,0.521503760371244
"10371","w_40_277.5",0.105129214140147,0.718329163675006
"14617","w_56_282.5",0.105095939001476,0.709950558887286
"2656","w_13_299",0.105084321794857,0.455350059520836
"10096","w_39_276",0.105073770482275,0.722422083698829
"5605","w_23_295",0.105053496522309,0.503870962138321
"1424","w_9_279",0.105044423303243,0.433318431373322
"12000","w_46_285.5",0.105027173775104,0.682927591271613
"6742","w_27_281",0.105006597376263,0.647985793782059
"5314","w_22_294.5",0.104997937889864,0.504623721644299
"7030","w_28_283.5",0.104975449380272,0.62637651198531
"8159","w_32_280.5",0.104966487165648,0.6860522830844
"10640","w_41_274",0.10494807549261,0.73669514953088
"12795","w_49_284",0.104845978564276,0.686970083728586
"14867","w_57_276",0.104787397899654,0.713327256579593
"3547","w_16_293.5",0.104762538412368,0.501193538234267
"5021","w_21_293",0.104692972989474,0.519189129316971
"9821","w_38_275.5",0.10468789033069,0.718687144711363
"10641","w_41_275",0.104630020545213,0.734573716919528
"812","w_7_278",0.104576921812548,0.422013802415162
"11192","w_43_283",0.104560515917562,0.697593812562742
"2948","w_14_291.5",0.1045054671167,0.490644436281045
"12003","w_46_288.5",0.104385443020708,0.676534123052774
"3542","w_16_289.5",0.104362553852691,0.510665676953214
"9013","w_35_295",0.104300780901716,0.572209572891406
"10368","w_40_274.5",0.104252971339339,0.731191035807023
"1423","w_9_278",0.104215005526269,0.453616232982057
"11449","w_44_271.5",0.10419613594517,0.737553652095509
"4728","w_20_292.5",0.10418811565926,0.519811149487796
"10097","w_39_277",0.104141300529709,0.715552718133628
"7029","w_28_282.5",0.104048829051738,0.637186912839603
"15384","w_59_282",0.103985452514864,0.716612531072798
"12266","w_47_285",0.103979093193037,0.686319209381392
"10647","w_41_280",0.103924805336651,0.702649224880143
"3248","w_15_292",0.103924578199889,0.494435747764734
"10099","w_39_279",0.103910867025742,0.709056018228127
"13321","w_51_284",0.10388418623686,0.685239349432396
"2051","w_11_297",0.103820971313988,0.472940037363632
"12252","w_47_272",0.103820587698313,0.727984764509175
"2942","w_14_286.5",0.103786688177512,0.487075539450639
"9828","w_38_281.5",0.103768704958019,0.696839327516812
"2956","w_14_299.5",0.103762272371525,0.451067687914961
"13843","w_53_284",0.103724479986108,0.694000450748229
"13309","w_51_273",0.103711376385295,0.726479107476631
"11461","w_44_282.5",0.103705187941246,0.693233763548471
"2052","w_11_298",0.103691375402494,0.458110237872749
"11460","w_44_281.5",0.103676103287308,0.692494048364551
"360","w_6_146.5",0.103640864590578,0.299595165017093
"504","w_6_277.5",0.103588382707662,0.417083929382363
"10650","w_41_283",0.103542615618662,0.686430156353268
"11985","w_46_271.5",0.103513918793197,0.724867656857661
"13832","w_53_274",0.103481216247187,0.718712676428668
"6741","w_27_280",0.103410926451587,0.656364591147528
"9275","w_36_280.5",0.103386314967742,0.70092714375455
"4441","w_19_299",0.103371617696932,0.468410126569772
"4437","w_19_295",0.103371602433475,0.492974289895323
"14609","w_56_275.5",0.103327311000351,0.709208824694866
"11468","w_44_289.5",0.103321045112609,0.654250019471625
"10373","w_40_279.5",0.103300404736006,0.701494203344507
"2031","w_11_279",0.10328909002368,0.465263411364565
"3546","w_16_292.5",0.103288283942923,0.495324223979711
"2354","w_12_298.5",0.103136877123573,0.454066989608089
"12531","w_48_284.5",0.103087146824305,0.68170671432248
"5895","w_24_295.5",0.103032376458514,0.498206318535398
"9552","w_37_281",0.103030632441986,0.695199752870068
"13571","w_52_273.5",0.103004152688847,0.718017172376885
"2955","w_14_298.5",0.102987412436881,0.455810970544645
"10639","w_41_273",0.102920859331253,0.734189019311403
"6744","w_27_283",0.10291485929106,0.615328756303108
"11190","w_43_281",0.102910013391458,0.69511348599548
"5316","w_22_296.5",0.102891522703672,0.487384110694919
"5022","w_21_294",0.102824518426246,0.501579066530095
"10377","w_40_282.5",0.102767907977438,0.689447051065403
"12268","w_47_287",0.102690552974842,0.675904266016637
"3845","w_17_294",0.10264586305924,0.495003145734799
"10919","w_42_280.5",0.102625826742232,0.694899512749095
"10102","w_39_281",0.102577683870835,0.701104592703961
"3535","w_16_282.5",0.102530967678894,0.506928895662301
"10921","w_42_282.5",0.102509057998112,0.691031712683653
"10103","w_39_282",0.102491149222373,0.689488957843113
"1474","w_9_48",0.102478714421859,0.424009351968416
"14351","w_55_275",0.102461941701304,0.709724340562453
"4141","w_18_294.5",0.102450392861259,0.491195636331421
"14618","w_56_283.5",0.102398342220809,0.699436259551768
"14092","w_54_274.5",0.102266368982299,0.710072478715808
"15129","w_58_282.5",0.102216775691627,0.706440662860601
"9551","w_37_280",0.102175485615491,0.705636564190509
"1731","w_10_281.5",0.102162208118217,0.426712900487437
"3243","w_15_288",0.102131530219963,0.493937866458119
"5315","w_22_295.5",0.102121644532396,0.487299871730075
"3255","w_15_299",0.102069811114164,0.452611044990091
"5023","w_21_295",0.10203338834846,0.487824588265889
"4139","w_18_292.5",0.102027220116003,0.499996952468253
"7877","w_31_280",0.101969299208815,0.67348282602759
"8719","w_34_280.5",0.101951812219378,0.68349981311359
"10375","w_40_280.5",0.101832004501498,0.697104944472668
"9827","w_38_280.5",0.101788364740942,0.69925097986997
"14361","w_55_284",0.10178685090475,0.691252440135669
"9822","w_38_276.5",0.101782026934435,0.706936261894619
"2943","w_14_287.5",0.101781276603811,0.481117255649131
"11191","w_43_282",0.101749985483258,0.687211641829607
"10649","w_41_282",0.101743667602401,0.694331129617466
"3244","w_15_289",0.101733964171332,0.494366961700892
"519","w_6_290.5",0.101714524425349,0.405310309140183
"5317","w_22_297.5",0.101703379332841,0.484326441648179
"9825","w_38_279.5",0.101608810988211,0.702680743711287
"13059","w_50_284.5",0.10147296118559,0.678581763050403
"12267","w_47_286",0.101468171057903,0.674282164637705
"10376","w_40_281.5",0.101417065725448,0.694217560112183
"12269","w_47_288",0.10139379766648,0.669887235282569
"4729","w_20_293.5",0.101378770551962,0.497349010422309
"14874","w_57_283",0.101364657379817,0.699137846133659
"7043","w_28_295.5",0.101358504539321,0.523476547634243
"7593","w_30_279.5",0.10125381664592,0.666691649371757
"5027","w_21_299",0.10124878301577,0.480281112231351
"9546","w_37_276",0.101247232828904,0.702333958555596
"9820","w_38_274.5",0.101213826667437,0.716416255427827
"10101","w_39_280",0.101124363324473,0.695671584139303
"13583","w_52_284.5",0.101016787104027,0.68047657787086
"10098","w_39_278",0.101003897436689,0.696976750744076
"10920","w_42_281.5",0.100960709594077,0.690077971041503
"2353","w_12_297.5",0.100956086766236,0.456455142606284
"5009","w_21_282",0.100918691088435,0.561612398426535
"4435","w_19_293",0.100897217888314,0.497915334345958
"6471","w_26_295.5",0.100896548168238,0.506555042996275
"2655","w_13_298",0.100755563800834,0.453393857209821
"4716","w_20_281.5",0.100717059829915,0.558316286772534
"11200","w_43_290",0.100646263321771,0.635789368727535
"1727","w_10_278.5",0.10063881963595,0.44722400457381
"10648","w_41_281",0.100629571116368,0.689824313724665
"4717","w_20_282.5",0.1006092560977,0.538308866851945
"10930","w_42_290.5",0.100606987824382,0.626749818182685
"8439","w_33_280",0.100602185851963,0.678698404624305
"10367","w_40_273.5",0.100582261168257,0.721807016156001
"15632","w_60_276.5",0.100518407897316,0.694247008374931
"2033","w_11_280",0.100484632894302,0.440297974395883
"12532","w_48_285.5",0.100477226962592,0.677492436029238
"6743","w_27_282",0.100469605727542,0.620395200024992
"4423","w_19_282",0.100391650893522,0.534094652224218
"4146","w_18_299.5",0.10036003820242,0.460222373438005
"1122","w_8_281.5",0.100292098586275,0.401659804082814
"2639","w_13_283",0.100250648344125,0.464580893738338
"7611","w_30_295.5",0.100243252409603,0.5338737719106
"7025","w_28_279.5",0.100157931782492,0.656833301888027
"8175","w_32_295.5",0.100117465234499,0.543620349247827
"5606","w_23_296",0.100111482165764,0.481840720042274
"2641","w_13_285",0.10008455980981,0.477318122913629
"9545","w_37_275",0.100042537639286,0.702948279925303
"3257","w_15_300",0.100007189300392,0.442003557979244
"14103","w_54_284.5",0.0999971509114208,0.684399903588891
"1169","w_8_47.5",0.0999279811601866,0.4138194314601
"9823","w_38_277.5",0.0999107523118578,0.693785175775966
"2941","w_14_285.5",0.0998939847730633,0.482942346522145
"6456","w_26_281.5",0.0998825180799623,0.613264982087678
"10094","w_39_274",0.0998133809549925,0.716235318636665
"4730","w_20_294.5",0.0997790621931465,0.484532139163397
"12796","w_49_285",0.0996817029909421,0.673099673360242
"3832","w_17_282",0.0994017221551505,0.511025295115184
"11717","w_45_271",0.0993783696201797,0.708651923695725
"3844","w_17_293",0.0992845230353401,0.484525448831672
"219","w_5_298",0.0992835901734007,0.452005024811411
"5591","w_23_282",0.0992549149974268,0.573314313172584
"15378","w_59_276",0.0992417134115362,0.69019845919399
"6457","w_26_282.5",0.0992404565712069,0.597751470448185
"12004","w_46_289.5",0.099175500584604,0.651358990551234
"5318","w_22_298.5",0.0990577869959431,0.478649152214528
"1117","w_8_277.5",0.0989593935590148,0.438432033572003
"6455","w_26_280.5",0.0988111802875405,0.625683183517823
"3553","w_16_299.5",0.0986896693135659,0.44424538231441
"6169","w_25_282",0.0986704256729662,0.590394466126726
"2640","w_13_284",0.0986627281526189,0.468587044298592
"12534","w_48_287.5",0.0986365418370566,0.66614357477493
"2081","w_11_49",0.0986090594878321,0.413725088003608
"13046","w_50_272.5",0.0986063554396543,0.707219896630257
"13322","w_51_285",0.0985442523024239,0.673264698234701
"4436","w_19_294",0.0984430298345562,0.480897554649789
"12533","w_48_286.5",0.0981962034530142,0.667307023128947
"1776","w_10_47.5",0.0980919873683369,0.431493172187211
"15638","w_60_282.5",0.0980593896104268,0.693192896858426
